Bicycle, 94.43926215171814
Car, 44.36558187007904
Other, 30.24212121963501
Car, 44.36558187007904
Car, 44.36558187007904
Car, 44.36558187007904
Other, 30.24212121963501
Car, 44.36558187007904
Crosswalk, 79.81587052345276
Car, 44.36558187007904
Car, 44.36558187007904
Traffic Light, 70.46232223510742
Other, 30.24212121963501
Car, 44.36558187007904
Other, 30.24212121963501
Car, 44.36558187007904
Crosswalk, 79.81587052345276
Other, 30.24212121963501
Traffic Light, 70.46232223510742
